gutenberg_id,goodreads_id,goodreads_title,goodreads_author,goodreads_description,goodreads_average_rating,goodreads_rating_dist,goodreads_ratings_count,goodreads_text_reviews_count,goodreads_num_pages,goodreads_publisher,goodreads_language_code,goodreads_image_url,goodreads_small_image_url,goodreads_isbn,goodreads_isbn_13,goodreads_link
21549,5429381,Jacob Faithful,Frederick Marryat,This is a pre-1923 historical reproduction that was curated for quality. Quality assurance was conducted on each of these books in an attempt to remove books with imperfections introduced by the digitization process. Though we have made best efforts - the books may have occasional errors that do not impede the reading experience. We believe this work is culturally important and have elected to bring the book back into print as part of our continuing commitment to the preservation of printed works worldwide.,4.08,5:14|4:16|3:8|2:0|1:1|total:39,27,3,404,BiblioLife,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1434672085,9781434672087,https://www.goodreads.com/book/show/5429381-jacob-faithful
21550,220940,"The King's Own (Borderlands, #2)",Lorna Freeman,"When Rabbit joined the Royal Army of Iversterre, he was just trying to get off the family farm. Instead, he got mixed up with a magical from the Border, learned he couldn't escape his noble lineage, and developed some surprising talents that he can't always control. But with Iversterre sliding toward the abyss, Rabbit needs to master his powers quickly-before someone else does it for him.",4.16,5:418|4:394|3:175|2:32|1:5|total:1024,1002,35,432,Roc,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0451460715,9780451460714,https://www.goodreads.com/book/show/220940.The_King_s_Own
21551,1282886,Two Little Savages,Ernest Thompson Seton,"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work. This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant.",4.39,5:208|4:94|3:50|2:5|1:3|total:360,279,22,320,Dover Publications,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328865394l/1282886._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328865394l/1282886._SX50_.jpg,0486209857,9780486209852,https://www.goodreads.com/book/show/1282886.Two_Little_Savages
21552,38936569,"Masterman Ready; Or, the Wreck of the Pacific",Anonymous,"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant.",0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,338,Sagwan Press,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1376498928,9781376498929,https://www.goodreads.com/book/show/38936569-masterman-ready-or-the-wreck-of-the-pacific
21553,341860,Mr. Midshipman Easy,Frederick Marryat,"<div><b>A timelesss tale of a midshipman's rise in Nelson's navy.</b><br /><br />Widely regarded as Marryat's best work, <i>Mr. Midshipman Easy</i> is based on the author's adventures sailing with Lord Thomas Cochrane. This classic seafaring tale is a fascinating account of naval life and warfare, of French prisons and love affairs, and of the midshipman's berth. Marryat's ready wit, unforgettable characters, and true-to-life details have earned him praise from Conrad, Hemingway, and Ford Madox Ford, who called him ""the greatest of English novelists.""<br /></div>",3.78,5:192|4:307|3:191|2:55|1:21|total:766,501,46,,,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1435756427l/341860._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1435756427l/341860._SY75_.jpg,1404353879,9781404353879,https://www.goodreads.com/book/show/341860.Mr_Midshipman_Easy
21554,341862,Frank Mildmay or the Naval Officer,Frederick Marryat,"Frank Mildmay is a rogue and a rascal who cuts a memorable swath as he move up the ranks of the early 19th-century Royal navy. Whether seducing pretty girls ashore, braving hurricanes at sea or scrambling aboard a French privateer with cutlass bared, Mildmay and his adventures live on!",3.67,5:21|4:30|3:21|2:8|1:4|total:84,53,5,352,McBooks Press,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328861981l/341862._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328861981l/341862._SY75_.jpg,0935526390,9780935526394,https://www.goodreads.com/book/show/341862.Frank_Mildmay_or_the_Naval_Officer
21555,7000448,"The Mission; Or, Scenes in Africa",Frederick Marryat,"Captain Frederick Marryat (1792-1848) was an English novelist, a contemporary and acquaintance of Charles Dickens, noted today as an early pioneer of the sea story. He is now known particularly for the semi-autobiographical novel Mr Midshipman Easy (1836) and his children's novel The Children of the New Forest (1847). After trying to run away to sea several times, he was permitted to enter the Royal Navy in 1806, as a midshipman on board HMS Imperieuse. In 1829 he was commanding the frigate HMS Ariadne on a mission to search for shoals around the Madeira and Canary Islands. This was an uninspiring exercise, and between that and the recent publication of his first novel, The Naval Officer (1829) he decided to resign his commission and take up writing full time. Other works include The King's Own (1830), Newton Forster; or, The Merchant Service (1832), Peter Simple, and The Three Cutters (1834), Jacob Faithful (1834), The Pacha of Many Tales (1835), Japhet, in Search of a Father (1836), The Pirate (1836), The Phantom Ship (1839), Poor Jack (1840), Masterman Ready (1841), Percival Keene (1842), The Privateersman (1846) and The Mission; or, Scenes in Africa (1845).",2.92,5:1|4:2|3:6|2:3|1:1|total:13,5,1,316,Dodo Press,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1406556548,9781406556544,https://www.goodreads.com/book/show/7000448-the-mission-or-scenes-in-africa
21556,8768014,The Travels and Adventures of Monsieur Violet,Frederick Marryat,,2.86,5:0|4:1|3:4|2:2|1:0|total:7,4,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/8768014-the-travels-and-adventures-of-monsieur-violet
21557,844144,Newton Forster or the Merchant Service,Frederick Marryat,"Newton Forster is a troubled young man who survives impressment into the Navy, imprisonment in France, and a shipwreck in the West Indies before gaining a post on British East India Company vessel bound for Asia. Forster faces a thrill a chapter—murder, insanity, press gangs, prison, pirates, treachery, and romance.",3.84,5:8|4:12|3:11|2:1|1:0|total:32,18,1,342,McBooks Press,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328861985l/844144._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328861985l/844144._SY75_.jpg,0935526447,9780935526448,https://www.goodreads.com/book/show/844144.Newton_Forster_or_the_Merchant_Service
21558,341865,The Children of the New Forest,Frederick Marryat,"In <i>The Children of the New Forest</i>, Marryat describes the trials and triumphs of the four Beverley children, orphaned during the English Civil War and forced to take refuge with a poor woodsman in the New Forest. This is the first annotated edition of a great children's classic, which has retained its popularity since 1847.",3.84,5:1435|4:1467|3:1118|2:317|1:137|total:4474,3757,120,300,Wordsworth Editions,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1414346278l/341865._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1414346278l/341865._SY75_.jpg,1853261106,9781853261107,https://www.goodreads.com/book/show/341865.The_Children_of_the_New_Forest
21559,29431814,"CUTTER 3 (CUTTER: Red Sin MC, #3)",Alexa Rynn,,3.74,5:39|4:40|3:35|2:8|1:7|total:129,117,1,,Alexa Rynn,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/29431814-cutter-3
21560,14307163,Papers on Health,John Kirk,"[...]loose and porous, so as to allow of the beneficial action of the air on the skin. One of the objections to corsets is that they do not fulfil these conditions (see Tight Lacing, Skin, Care of.) Air-tight Covering.-The covering of oiled silk, or guttapercha, so frequently placed over wet bandages when these are applied to any part of the body, is not only useless, but often positively hurtful. It is true that the waterproof covering retains the moisture in the bandage, but it is also true that great heat is developed, and the waste products in the perspiration are retained on[...].",0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,212,Echo Library,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1406876542,9781406876543,https://www.goodreads.com/book/show/14307163-papers-on-health
21561,13591768,Flying Creatures of Fra Angelico,Antonio Tabucchi,"Written by Antonio Tabucchi, author of <i>Indian Nocturne</i>, one of the most renowned voices in European literature and the foremost Italian writer of his generation, this sublimely questioning, superbly imaginative collection of fragments and quasi-stories moves from impression to association to conjecture. The reader meets a delicate flying creature of ambiguous species--replete with feathers in ochre, yellow, deep blue, and emerald green--in Fra Angelico's vegetable garden; and a revolutionary who is told her incredible future by Mademoiselle Lenormand, a fortune teller from the shadow world.",3.73,5:41|4:67|3:43|2:19|1:2|total:172,110,19,113,Archipelago,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347389516l/13591768._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347389516l/13591768._SX50_.jpg,1935744569,9781935744566,https://www.goodreads.com/book/show/13591768-flying-creatures-of-fra-angelico
21562,39979106,The Gulf and Inland Waters The Navy in the Civil War. Volume 3.,"A. T. (Alfred Thayer), 1840-1914 Mahan",,0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/39979106-the-gulf-and-inland-waters-the-navy-in-the-civil-war-volume-3
21563,41961596,Octavia: Tragedia em 5 Actos,Vittorio Alfieri,,0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/41961596-octavia
21564,30022437,Catecismo D'a Doutrina Labrega,Marcos da Portela,"Notice: This Book is published by Historical Books Limited (<a target=""_blank"" href=""http://www.publicdomain.org.uk"" rel=""nofollow"">www.publicdomain.org.uk</a>) as a Public Domain Book, if you have any inquiries, requests or need any help you can just send an email to publications@publicdomain.org.uk This book is found as a public domain and free book based on various online catalogs, if you think there are any problems regard copyright issues please contact us immediately via DMCA@publicdomain.org.uk",0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,44,Createspace Independent Publishing Platform,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1532794185,9781532794186,https://www.goodreads.com/book/show/30022437-catecismo-d-a-doutrina-labrega
