gutenberg_id,goodreads_id,goodreads_title,goodreads_author,goodreads_description,goodreads_average_rating,goodreads_rating_dist,goodreads_ratings_count,goodreads_text_reviews_count,goodreads_num_pages,goodreads_publisher,goodreads_language_code,goodreads_image_url,goodreads_small_image_url,goodreads_isbn,goodreads_isbn_13,goodreads_link
40238,43959559,A Thousand Miles in the Rob Roy Canoe on Rivers and Lakes of Europe,John MacGregor,"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant.",0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,350,Andesite Press,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1376167867,9781376167863,https://www.goodreads.com/book/show/43959559-a-thousand-miles-in-the-rob-roy-canoe-on-rivers-and-lakes-of-europe
40239,30800519,M�moires Sur Les Campagnes Des Arm�es Du Rhin Et de Rhin-Et-Moselle - Tome IV,Laurent Gouvion Saint-Cyr,Memoires sur les Campagnes des Armees du Rhin et de Rhin-Et-Moselle - Tome IV by Laurent Gouvion Saint-Cyr. This book is a reproduction of the original book published in 1829 and may have some imperfections such as marks or hand-written notes.,0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,356,Createspace Independent Publishing Platform,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1534749497,9781534749498,https://www.goodreads.com/book/show/30800519-m-moires-sur-les-campagnes-des-arm-es-du-rhin-et-de-rhin-et-moselle---to
40240,19374488,Letters on Astronomy in which the Elements of the Science are Familiarly Explained in Connection with Biographical Sketches of the Most Eminent Astronomers,Denison Olmsted,,3.00,5:0|4:0|3:1|2:0|1:0|total:1,1,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/19374488-letters-on-astronomy-in-which-the-elements-of-the-science-are-familiarly
40241,10243961,The Hieroglyphics,Michael  Stewart,"Fiction. ""In THE HIEROGLYPHICS, a novel(la) in prose poems, Michael Stewart tackles nothing less than a radical revision of creation myths that comments darkly on the ancient stories we have received &amp; the future we may be facing. Stewart's language is spare &amp; haunting, the allusions resonating, in this work that 'reminds us how pale are the achievements of men'"" Wendy Barker.""",3.93,5:10|4:10|3:4|2:4|1:0|total:28,28,3,82,Mud Luscious Press,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1295498143l/10243961._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1295498143l/10243961._SX50_.jpg,0983026319,9780983026310,https://www.goodreads.com/book/show/10243961-the-hieroglyphics
40242,19197999,The Modern Railroad,Edward Hungerford,,3.89,5:3|4:4|3:0|2:2|1:0|total:9,9,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/19197999-the-modern-railroad
40243,18896746,The Hittites: The Story of a Forgotten Empire,A.H. Sayce,,3.41,5:7|4:15|3:19|2:7|1:1|total:49,26,3,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,9781614305149,https://www.goodreads.com/book/show/18896746-the-hittites
40244,18883735,The History of the Thirteen Colonies of North America 1497-1763,Reginald Welbury Jeffery,,3.71,5:20|4:24|3:23|2:5|1:3|total:75,70,1,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/18883735-the-history-of-the-thirteen-colonies-of-north-america-1497-1763
40245,160973,When the Owl Cries,Billy G. Horton,,2.50,5:0|4:0|3:1|2:1|1:0|total:2,2,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0967311640,9780967311647,https://www.goodreads.com/book/show/160973.When_the_Owl_Cries
40246,19388484,North Cornwall Fairies and Legends,Enys Tregarthen,,4.50,5:1|4:1|3:0|2:0|1:0|total:2,2,1,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/19388484-north-cornwall-fairies-and-legends
40247,6328874,Expédition Nocturne Autour De Ma Chambre,Xavier de Maistre,"This is a reproduction of a book published before 1923. This book may have occasional imperfections such as missing or blurred pages, poor pictures, errant marks, etc. that were either part of the original artifact, or were introduced by the scanning process. We believe this work is culturally important, and despite the imperfections, have elected to bring it back into print as part of our continuing commitment to the preservation of printed works worldwide. We appreciate your understanding of the imperfections in the preservation process, and hope you enjoy this valuable book.",3.30,5:2|4:7|3:6|2:5|1:0|total:20,6,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2859201718,9782859201715,https://www.goodreads.com/book/show/6328874-exp-dition-nocturne-autour-de-ma-chambre
40248,46826681,Voyage autour de ma chambre,Xavier de Maistre,,4.00,5:0|4:2|3:0|2:0|1:0|total:2,2,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/46826681-voyage-autour-de-ma-chambre
40249,22400378,In a Cheshire Garden Natural History Notes,Geoffrey Egerton-Warburton,,0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/22400378-in-a-cheshire-garden-natural-history-notes
40250,29612062,Of the Decorative Illustration of Books Old and New: 3rd ed.,Walter Crane,,3.92,5:2|4:9|3:1|2:1|1:0|total:13,0,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/29612062-of-the-decorative-illustration-of-books-old-and-new
40251,19243663,Titian; a collection of fifteen pictures and a portrait of the painter,Estelle May Hurll,,0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/19243663-titian-a-collection-of-fifteen-pictures-and-a-portrait-of-the-painter
40252,21468534,"The Baptist Magazine, Vol. 27, 1835",Various,,2.50,5:0|4:0|3:1|2:1|1:0|total:2,2,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/21468534-the-baptist-magazine-vol-27-1835
40253,12181427,"Peachmonk, a serio-comic detective tale in which no firearms are used and no one is killed",John Eyerman,,2.50,5:0|4:0|3:1|2:1|1:0|total:2,1,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,2940020164819,https://www.goodreads.com/book/show/12181427-peachmonk-a-serio-comic-detective-tale-in-which-no-firearms-are-used-an
40254,18429040,Bert Wilson's Twin Cylinder Racer,J.W. Duffield,,0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,212,Western Printing and Lithographing,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/18429040-bert-wilson-s-twin-cylinder-racer
40255,31401205,"The Cultural History of Marlborough, Virginia: An Archeological and Historical Investigation of the Port Town for Stafford County and the Plantation of John Mercer, Including Data Supplied by Frank M. Setzler and Oscar H. Darter (Classic Reprint)",C Malcolm Watkins,"Excerpt from The Cultural History of Marlborough, Virginia: An Archeological and Historical Investigation of the Port Town for Stafford County and the Plantation of John Mercer, Including Data Supplied by Frank M. Setzler and Oscar H. Darter<br /><br />I am grateful also to Dr. Anthony N. B. Garvan, professor of American civilization at the University of Pennsylvania and former head curator of the Smithsonian Institution's department of civil history, for invaluable encouragement and advice; and to W'orth Bailey formerly with the Historic American Buildings Survey, for many ideas, suggestions, and im portant identifications of craftsmen listed in Mercer's ledgers.<br /><br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works.",0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,238,Forgotten Books,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1333105959,9781333105952,https://www.goodreads.com/book/show/31401205-the-cultural-history-of-marlborough-virginia
40256,24870519,"Barium, A Cause of the Loco-Weed Disease",Albert Cornelius Crawford,,0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/24870519-barium-a-cause-of-the-loco-weed-disease
40257,19522498,Man's Place in Nature and Other Essays,Thomas Henry Huxley,,3.20,5:1|4:1|3:1|2:2|1:0|total:5,4,1,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/19522498-man-s-place-in-nature-and-other-essays
40259,25033729,"Charles Auchester, Volume 2 (of 2)",Elizabeth Sheppard,,0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/25033729-charles-auchester-volume-2
40260,20984939,The Last Days of Tolstoy,Vladimir Grigorevich Chertkov,,4.00,5:1|4:2|3:1|2:0|1:0|total:4,4,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/20984939-the-last-days-of-tolstoy
40262,24756898,Frank Merriwell's Triumph The Disappearance of Felicia,Burt L. Standish,,0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/24756898-frank-merriwell-s-triumph-the-disappearance-of-felicia
40263,19202976,Folly as It Flies Hit At,Fanny Fern,,1.86,5:0|4:0|3:0|2:6|1:1|total:7,5,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/19202976-folly-as-it-flies-hit-at
40264,104737,"A Monstrous Regiment of Women (Mary Russell and Sherlock Holmes, #2)",Laurie R. King,"A Monstrous Regiment of Women continues Mary Russell's adventures as a worthy student of the famous detective Sherlock Holmes and as an ever more skilled sleuth in her own right. Looking for respite in London after a stupefying visit from relatives, Mary encounters a friend from Oxford. The young woman introduces Mary to her current enthusiasm, a strange and enigmatic woman named Margery Childe, who leads something called ""The New Temple of God."" It seems to be a charismatic sect involved in the post-World War I suffrage movement, with a feminist slant on Christianity. Mary is curious about the woman, and intrigued. Is the New Temple a front for something more sinister? When a series of murders claims members of the movement's wealthy young female volunteers and principal contributors, Mary, with Holmes in the background, begins to investigate. Things become more desperate than either of them expected as Mary's search plunges her into the worst danger she has yet faced.",4.04,5:6736|4:9074|3:4305|2:649|1:132|total:20896,17459,1202,336,HarperCollins,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1334169424l/104737._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1334169424l/104737._SY75_.jpg,0006514944,9780006514947,https://www.goodreads.com/book/show/104737.A_Monstrous_Regiment_of_Women
